ID	eigenvector_centrality
2106747418	0.0031490158761097366
2440458778	5.1010692269531414e-05
2893652513	0.0017163555727237078
2153527842	6.0027651955674505e-05
2107927076	0.0013500693093667958
2136496678	0.00023677201570548723
2132564525	0.0006258728200162945
2235984432	7.452521403118718e-05
2155498033	0.000829146961869074
2623494704	0.0006853407103536098
2019637813	0.002615247902817069
243300917	0.00016047111896060992
2655339063	0.00020269235584417642
2701990453	0.0033930811969950666
2028079677	4.580735585349184e-05
24574532	0.0002176325066338732
2764380741	0.0018869488286693652
156709449	0.0012170857434125942
1243220554	4.106325547886353e-06
2029324877	0.0003147191635827753
318894673	0.000260285263444194
2111732306	7.426573829613624e-05
1978395223	0.0011701009101503655
2148713048	0.00032432060211328773
2112543321	0.000976681584203566
466258520	0.08082813600958005
2314592861	0.0675600140524676
2438267486	0.007811802064776053
2510363232	2.3410844350636078e-05
1982493283	0.012222422160790496
2128083561	0.00011054848233510316
2803421804	0.015769099072411426
2063104620	0.004852502240116173
2651294325	0.0005152492253566887
47020662	9.150168103811508e-05
57244279	0.000256363297460298
405514873	0.004219586064560088
2419864182	1.0439537436123451e-05
1259442811	0.14348193898235356
212763259	0.00043726134006369166
2683595391	0.00020755063379007194
2684232322	2.505886076248663e-05
2153812614	0.00434572942336282
2134803084	0.002849362428755145
247353998	0.00028828334026607667
2056505999	0.011300412755113759
2128081554	1.1702412283340615e-05
2110407315	3.303069850667838e-06
2439529108	0.011458273955832553
2951047836	9.052720893027786e-05
2134725277	7.438517318241143e-33
2305688220	3.0006554563229597e-05
2633484956	0.0012998984703424612
238619296	0.0003106801089613592
2629386913	0.0006795906877138196
2101762721	0.0013820555845790714
2310750883	0.0004747289733913821
2163909284	0.00033735143076455646
2527193764	0.00033942431225487236
2278163111	3.303069850667838e-06
248646318	0.0012966747088707905
2244698799	0.000999157081463711
2143832750	6.327148826214786e-05
2019832499	0.0011822521138992977
2345134772	0.002849362428755145
2072050358	0.0003436669441556097
2129930937	0.00012947884026211727
2693208761	9.150168103811508e-05
2615413435	0.000795847145390727
2140973757	0.0017031373021396258
2166592190	9.9031989943025e-05
1983664831	0.001146354864880736
2106636992	0.0015247269844778843
2051691203	0.0003921513224354304
1999332037	0.00010144972228868228
1995657925	3.487400385124971e-05
2019529423	0.0011191877587093493
2124380882	0.04531713185399411
2270120658	0.0008204850691105131
2128431829	0.00017431695380008233
2130827991	7.690582553022928e-05
2183529176	0.010093129404177044
2155688665	1.9596407651595907e-05
432714458	0.00013685923218672956
2674707169	3.221011406441194e-05
2985095907	0.0001238744706218545
2169105131	0.0005782412302328583
2221798127	0.04043413308050744
2509101809	0.0001983331600075195
2779151091	0.013747282670084505
2154115838	0.017335459539487046
2467949317	0.0004203517071541619
2121681675	0.0009112524443686479
2071708429	0.0001413117644258028
2303603470	0.00014672639399744208
2303458062	0.000586039545535874
2223797009	0.00010774949816139934
2642582295	6.469007418197829e-05
1097462565	6.195345730408458e-05
2988876583	1.2181056309291747e-05
283534124	8.021833941617199e-05
2052950829	0.1336900439072272
2101365550	0.0016238056313569106
223511343	0.00016588166199644832
2948604721	0.00015053905439809631
2027258673	0.0073215118230822275
2974462771	7.030217976603343e-05
2178157365	0.05096562674524968
223632183	0.0008546490603985245
1748740921	0.000614720754048085
91011899	0.028453813537847338
2111957820	6.46411096060597e-05
2615225160	8.309637662010222e-05
2636860234	0.00036806793927416476
1987922762	3.387714672688895e-06
519054157	0.0002573452564253386
2579323750	4.106325547886353e-06
1996854119	0.00012947884026211727
348830572	0.0118321094699028
215415661	0.000193988282675115
2716261231	1.9650080645086095e-05
1953362800	9.174364153596834e-05
2223672179	0.0005057765715718682
2949419894	3.870219084589421e-05
2101558141	0.0005662409061001585
274262910	1.6329874587842085e-05
2429903744	0.00015633126816612684
555324291	0.0005914590199798313
2027615108	0.0015864547418330233
2576251780	7.296795465704644e-05
343899017	0.00014695492440051247
2307408782	0.0007992810083129454
348251026	0.004709881046222733
2468610965	0.006032008174969731
2310624153	0.003274563932195247
2002613147	0.008882788465398242
2042309534	0.0021324874104799952
2289445791	0.00033357399526740087
2031963039	0.0001226587409819397
2712779683	0.0003483528890640618
2974028722	6.70087042509673e-05
356043702	0.008958301464961077
1577386936	0.000310909108614028
2098086841	0.0002604248164202629
2823762873	0.00018932479510382156
208343995	0.03952184704399079
2551528380	0.00010574259645837278
2134590396	0.0200783029607835
430924733	4.77117496800398e-05
215131072	0.00043196905394711726
2105451459	0.0001269870742238043
2485834696	0.00032913028194566903
2672157641	0.00032985572699706166
236344266	0.07449856481995294
2470130636	0.0005008394146903441
2436602830	0.014947427082101622
1846143951	0.0014385554055723762
2573829071	0.00022589923642328042
2688275409	5.605217999175238e-06
2290189267	0.0028642100182192983
2764078041	0.00028113107119348796
2078690267	0.00024080084239383454
2029583323	0.0003397857687964085
2466583516	0.0008104295406845183
20186083	6.738216251021691e-05
2142581733	2.505525205301183e-05
2426223590	7.021570466244301e-05
245298155	0.00013877488134116325
2472600557	0.0004832108518253551
2122410992	0.004375590988961242
2124948465	0.0001012928948617105
2012611587	2.0467728105659812e-05
252695556	6.897064580487035e-05
2003047429	0.013747282670084505
1974803462	8.490867266378007e-05
2149458952	0.00029578466370671865
59446286	0.042202277805923415
2558630929	3.072747647286452e-05
716715026	0.02228740467599998
2305188883	0.00014152576255366364
2129693715	0.0011041610006204887
1518834709	0.0004690952315160646
2173043732	1.324290710381716e-05
2590383127	0.00011338365906060958
2369459224	0.00010158706251507534
128685082	9.898696210027176e-05
2715071517	3.112873353616653e-05
2097546270	0.000796455610683094
2139878428	0.00013870420479197135
2620496930	1.2941395271143013e-05
2326922279	4.402694983947186e-05
2059158575	0.0007350251841929968
2066146355	0.00010158706251507534
2068669492	0.034967525751906724
1983898678	2.1259938163309076e-07
2568838204	7.818318143548276e-05
2035864640	4.4690742343620013e-05
1966173252	0.0009567557503526637
687553606	0.15618373997514978
512556102	0.010151319641608071
2034922566	0.00012390754023834872
1513655371	0.00797983300764754
2098254923	0.0001289309981600775
1966158927	0.0045383327908804375
2395542607	2.782734276586995e-05
2165376081	0.00037456455325419346
2142274643	0.05634755420288936
237352020	0.000534078878297459
2131323989	0.00012122034165884222
534826070	0.00011013956922857249
2115386452	0.00012927650322145287
2586647640	0.00028099520640108814
1546411094	0.0003576625199146629
2526329946	0.02125969962991788
2232364123	2.994291577393459e-05
2277956701	0.03947801740181063
237745248	0.000809041382219448
2132595810	0.0017524446163279658
2609187939	0.002506317890340883
2078899301	0.00020506641034087925
2547819623	0.0003572737907347331
2146581609	0.0010041456055415337
2781248620	0.00014381055779445146
2144418927	0.000439985193405515
2121202801	0.0001403048686128646
2152424561	0.0013131794989474166
2122007671	0.002763289576442079
729685111	0.025790162888615433
307844215	0.00018471538305857665
2776087671	0.0007678283202467718
2606083195	2.664608389421306e-05
2009814137	0.0005145447967522753
2148877438	0.0005076585618620669
2658903168	1.2813955198248891e-05
1987890305	0.0005162615215036485
2134830209	0.0048054024426237045
2634640516	0.009420169975318351
2645210244	8.591770810041844e-05
2163328135	0.00037183793026431325
2128051339	0.0007344258681209529
1681405076	0.00967948043458658
2154796182	0.0006728801870403103
2970901654	7.426573829613624e-05
676787352	6.630916597921971e-05
2154781858	0.001145865048731532
2296194210	0.00020451399903451568
1963576484	0.0006327898948164541
2074518692	0.01947582341734959
419884201	8.392439373457975e-05
2161765548	0.00011632634023500849
2631343287	2.444863715007844e-05
2302774460	0.0040004631536061964
1275600062	9.00787075582152e-05
2312111295	0.00021675750406943226
89134272	0.0002168257384049155
2038785220	0.00012170530570724899
2313252037	0.0001409362027876117
2134848709	3.303069850667838e-06
2155478217	0.00019933486246696995
2117856461	7.564078387619814e-05
2304718029	0.0002573448813138441
2777402579	3.303069850667838e-06
2242145496	0.008580512783854898
324740313	0.028716936192370382
2153221339	0.00046521363509872135
2087742686	0.0002183405570843553
2171604195	0.0001706951427995793
2513087722	0.0004011937434200111
1998925035	4.138872129286313e-05
2113271024	0.0008334605838385096
2469698803	0.00048657295495387585
420240630	0.01718961260343872
1951833338	3.9147848235421e-05
2146370811	0.004762418828766439
2660984061	1.4511295184320806e-05
2203016445	0.0005449443039959288
2250824964	0.0005201171287260928
36891908	6.29048095193618e-05
2157530374	0.0009368690792106088
2057815302	0.008030112210228667
2003993865	4.7632820884493234e-05
227075345	0.01153082841825523
2148799760	0.0037707721289436213
2148869393	0.00320218597736915
295353625	0.0002095941493146738
246459679	2.1072292339137233e-05
2470532385	4.100593575368333e-08
2139352357	0.0002549251940881088
2135387429	0.0001862310046347589
2493801770	0.0001533924549829156
2297695531	0.0001891113357135791
2232397101	0.02043572354884908
2241580342	0.0005410379545513109
2064145723	0.017174458576208595
1486472506	0.00018657135059781826
2119718211	0.010987941115306068
2620466500	0.00014675883480509466
2293136709	0.000894375306993908
2161925446	8.138957020303446e-05
2157114695	0.0002795861292996009
66784584	0.0029161183132383863
2134183241	0.00022453827211924132
2164919627	0.001785690185946781
2308824398	0.002689700564451993
2974041422	3.303069850667838e-06
1982381393	0.0006093736267018528
2421538130	2.3847351281094976e-05
429071702	0.0001855582499140131
47367511	0.0002971583429027896
1819774294	0.0054410068975952065
2289364316	0.003399742154389037
1893139805	0.027881316162436366
2422838623	0.00045597853476767237
2974686559	4.525114318456863e-05
2948009313	9.643348226436701e-05
711546218	0.000535206850896045
2308154732	4.248982474560453e-05
2684339570	2.3139996502141146e-07
2081863030	0.0009194670333901142
2105800058	0.00129791880250233
2283468155	2.475165353559927e-05
1995894141	0.0004699451409732207
2619659646	0.011386684814771474
2121090432	0.001021325203633758
2120476038	0.022504341603952153
1218753930	0.007305738043016659
2688914827	0.0007537873242379042
2044108172	0.0002695531314764106
2160549261	0.0002205028300832302
2280129935	0.00017986427604235752
2295197072	0.022560058222792154
2988150154	1.1366538059467511e-05
2492413330	0.000586073683896509
2541985168	2.782734276586995e-05
2019534230	0.00015635669405481654
2166320536	0.0005676648849199037
2098998691	0.0009294162528887546
1985185189	0.00031716774571424755
2720325030	5.328078017915913e-06
2275055016	8.55464974724515e-05
2101101993	0.014729137971587248
2149412265	7.342913391199772e-05
2151501227	0.0007740642002222786
2108671403	0.004903655104262335
1231469998	0.0013915324586182187
74094003	0.18796383825994448
2022497718	0.002019469073826186
1617862073	0.00019515253189436596
2074457532	6.335447744500419e-05
2974453196	1.2813955198248891e-05
2090313169	0.00012985441963161756
2893993426	2.243280227176759e-05
23596499	0.00029320652536867154
2474261973	0.00011063830007008554
2335651288	0.00021930914414776534
120651226	0.004949307370494076
2026354139	0.014657312530557416
2277567962	5.021519798522767e-05
2026859997	0.0060105143252202455
2661428704	0.00016557949220437593
2406262242	0.0007906935050328172
2683254240	0.0001641885180068548
2237142500	0.0028685477834337536
2131127782	0.003786208610087245
2007031271	0.00036245639350524856
2023685608	0.020193641884390285
2112574952	0.08421072329037832
2306661867	0.0007603841548252915
2124023276	0.01197858440667281
1980155375	0.0030391621938951514
2660277749	2.8964884608412044e-05
2233513462	0.00048143771886535334
2609118711	2.834595244115352e-05
2237101560	0.16643358692778443
1234920953	4.106325547886353e-06
2094104063	0.002849362428755145
2144050692	0.00025193570910423194
2140435975	0.0010278258099998972
2048787978	0.001115459351556749
2114110987	0.0005661778243662056
2634935824	9.331717511535114e-05
2241592855	0.0003404257200086304
37905947	0.00042588284643195896
1566336541	2.9440492072121744e-05
2101505567	0.0026699541631407713
2162486817	0.0017709179209979217
2789326373	0.0034118959028531823
19144235	0.027843035781672323
2692181550	4.248982474560453e-05
2030679600	0.0005273117174141229
2109453873	0.0006350792094913831
2308107834	0.0014869996261384542
294129211	0.0003995972800375286
26885692	0.024248640667501063
2136170053	0.0005525555967772059
2108343877	0.005486355039401695
2109871689	2.7706051025898274e-05
1988519498	0.0010010757561381418
2159984203	4.423137266927702e-05
2986872393	9.150168103811508e-05
2572060242	8.77753962532956e-05
2129296980	0.0035048889804968216
2122628705	0.0004671273868054446
727281249	0.001960496230227916
2020189797	0.021076983089597188
2125756013	0.00012035742316894776
2053699181	4.525114318456863e-05
2307184239	0.00013652624746683664
2953289331	1.5197227189379963e-05
2118446708	0.00591831514658083
2279990900	0.0004650262388146042
2222194299	0.01965936202757386
2196043388	0.00013905735364860941
2429593215	3.146057350320624e-05
2127836801	0.0005439785695625565
2065991302	0.0007221440586832327
2071363206	0.0008245758895285657
2040358543	0.0009018802404235049
2154776208	0.0004965081578471579
2132903572	0.0045285058835706216
1971885719	0.00016382244811442094
2196297367	0.01000892028289124
2284723869	1.549423740879971e-05
2950184610	0.0006449846162859363
2687362726	0.004393694361506153
1482108584	0.19462449911480453
190482092	0.00429388530898771
2029350574	0.004045523624213574
2104465073	2.8804532584303567e-05
2396092083	9.361716773849277e-05
2013396660	0.00010173607855682937
2255242933	9.600104444573002e-05
2103240375	0.00019300981784126033
1977790142	0.021171344930714563
1997938366	0.02350858024505657
2267633344	0.0338810579374789
614907589	0.00010929555171252907
2114787015	0.025500004921934674
2130144971	0.055920139290997484
855633617	0.07703290187608901
2595985111	5.316069899567738e-05
2040665817	6.694135690097067e-05
2143243998	0.00035614321465542143
2552717022	7.438517318241143e-33
2254167782	0.000125346400719398
2015702761	0.09154230970460524
2233057002	0.00020496876401253245
2494492398	0.06946425459362038
2160518897	0.0011396516825399098
2440673022	1.1366538059467511e-05
2112794371	6.319428270103092e-05
2122913543	0.006983295116726519
2111762186	0.004874996388124721
1973589771	6.954898156124429e-05
2169349903	0.00011447343156182682
2291789584	9.280959413088224e-05
2923120402	2.9084293609121175e-05
346504980	0.00010417706306443143
2294996757	0.03903549440227873
2330097435	0.006939551785552216
169717533	0.00010887733408051726
2124351263	0.021055502722276992
2101253922	0.00010401427154950404
2083231526	0.0005440262390420648
2128482087	0.0001409362027876117
2122755880	0.0009478925219160247
2149590827	0.00020093543048636158
1584891692	0.0028564901065149307
2045095730	0.00426584934275913
2805948211	3.303069850667838e-06
2567849784	7.296795465704644e-05
2139498303	3.8641746736359994e-05
2063601474	0.001420318986527532
2895689540	0.04432504002279328
2162145093	0.001311220824932567
2167781189	4.059185520006752e-06
2437173065	0.0027922862391539308
2235094860	0.003127482375348821
2105257805	0.0003117549894822089
2305351501	0.00033357399526740087
2147729234	0.0008317904460343774
2129291095	0.016517506445211074
2777526105	9.257534030376123e-05
278177626	0.03229628715897307
2180706138	0.026295350297445088
2232530778	4.98496144026497e-07
277933919	0.007671090384359132
2974750561	7.438517318241143e-33
2618562402	0.00033357399526740087
2283960162	0.0101190588436287
1944944487	0.00027568300780507195
2707457899	2.1186899021994965e-05
2676879213	0.0001528391009584893
2062853997	0.006516154181636474
1889898352	0.0002588667056304389
2041347960	0.001834957306376855
2155775864	0.013528518665449107
2463184762	0.001525628662208276
137426811	0.10482287323912166
2112219004	0.0007064454121795991
195157884	0.00011397779039796782
1577021311	0.12809324942040098
2923026303	0.0004384946673734331
2146928518	0.0005600105769352651
361301894	0.03985388788210901
2705680265	0.0033228513038027273
2531266442	0.00019058726227490385
2147215243	0.0007689721613537475
427806604	0.006782258658138397
2128775051	1.1969697904694143e-06
2974302087	4.647033331976198e-08
2617212816	8.394408214973619e-05
2075578257	0.0028642100182192983
2058669971	0.00017315791279029743
2059999125	0.00033357399526740087
2112843669	0.03286921254498833
2138105752	0.003539556810107207
76679065	0.0001415500597717595
30238620	0.1037455518514328
2721572768	9.150168103811508e-05
2142246817	0.000505199575301291
2123147170	3.8991286312964006e-05
1569959842	0.0009771224642999962
2570280870	5.975350681561938e-05
1171453863	0.00013705938960087723
2144454568	0.0006201184822339757
2695647148	0.0030892754794443994
1259581358	9.619033343761956e-06
2951247796	0.009543588908512769
2124343226	0.00032059046367840957
213569470	0.00022311055623559412
2144997312	0.00012534860481612606
2778402758	9.074211588946055e-05
2294007757	0.0004998856847861126
2154627022	0.00014544877208771777
2611836877	1.0970373574093214e-05
2121990100	0.00012627359391799209
2717677528	4.402694983947186e-05
2584235992	0.0029089401596585516
2302984154	0.007214590793412638
2020788188	1.3627576592421265e-05
639666141	0.004680731246397721
2169524188	0.007050266390378807
2111350751	0.0049963241442750874
2078633956	0.18267564587750088
2102908900	0.0006891088005545262
1949677541	0.007151661210014704
1971687401	1.1466126055413746e-06
2134620140	0.002452560577053028
2809896940	0.0001269870742238043
2171539438	0.018976589544263057
2195048431	0.04677030931178898
1935704050	0.00038356902410632284
1790261238	0.00033357399526740087
2313275384	0.0004546822801913227
2142081019	4.7206838952124265e-05
2991101949	2.7727181898453027e-05
2278522888	0.0009454604615458588
1966604299	0.014731433438226473
69206028	0.004267008378245038
123011085	0.001306069944480383
2974482448	9.062997099747943e-06
2314305553	5.2795627406978345e-05
2039349267	0.00011442165215043696
2640969750	0.0011741348377503394
2501050391	5.265377278394245e-05
2417229859	0.0003400316838610967
2441838630	0.022697183112257553
2145353776	0.0023410389386468522
2803990579	6.950725228380847e-05
2974449725	7.948859043335998e-06
2600894527	0.0003945470025669332
2629337152	5.4449310862331915e-05
2150137935	0.00710170844132998
2618916948	1.2798455724418106e-05
2130378856	0.0005985232106757698
2591228027	0.00013590425746263696
2127954048	9.997825840835955e-05
1980629120	1.2798455724418106e-05
98795649	0.0075121670699832286
2688483459	0.001143617319824263
2973466753	7.706252176522376e-06
2154102932	0.00023321229181711605
1851097240	1.0899727320361922e-05
2131755178	0.00022540289246547672
241205434	0.0007331649614254907
677445823	0.0012312965982913063
2419687616	4.157593207653806e-05
2008088787	2.1786261275127233e-05
2098430168	0.020594652148966087
1736923	0.0656912742400166
317587685	4.0117626705846224e-05
2973794536	0.00010309742818290408
2140242153	5.4229449443502996e-05
2277802218	5.8480570663109624e-05
2151678189	0.0008883918875847265
2086928653	0.004764458704251659
2611085587	0.0005004810836339047
2119074075	4.955596302612416e-05
2104033565	0.00043111917594387545
2111996189	0.0001475686114362144
2173763871	1.752353525267038e-05
2038038819	0.000884677710448796
2270560552	1.7598664924963383e-05
1729528123	3.8837062635661504e-05
2304311618	0.002934613755405415
2113274185	0.00033090823674739023
2226159948	3.6694902663482214e-05
2308702544	6.617185471648647e-05
1242956126	3.125820865718738e-05
2794062175	0.0001493299510959061
189628767	0.00025917398502814945
2254438771	0.001200350088610201
2067038581	0.005651156278706543
694944117	0.01652708865338124
1999208839	9.476886199136154e-06
69337491	0.0013041470486636066
2144502171	9.499896787992128e-06
2223833501	0.0038868092771700185
2065990071	7.164852805954636e-06
45679041	0.00014572571291674797
2127299039	7.168385186965903e-05
599720421	7.171389327863903e-05
2140307947	0.0004686274971464636
2791342574	5.0639651485951045e-06
26051059	5.326351161963816e-05
2103312884	5.033524019531073e-05
2114421234	0.001946127998386573
2893644279	0.021346864861089623
2222850559	0.0007029273640340879
2589753862	0.00024162907541267734
2309816848	3.900284594376912e-05
2073199121	0.011375008404258403
2298118675	0.0005536958129348895
2066448916	1.4730161953609584e-05
2133983782	3.171513003603077e-05
669155883	1.63757616594577e-05
407339565	0.0001256215381148664
209682990	0.0005476672008355957
2283504173	3.251906597126954e-05
2949218866	0.0011768994226959806
2130379315	0.0001327850199907051
2015134264	0.00019776168923574998
2988868160	1.824213328191974e-05
2041479746	0.026249211474998604
2137326150	0.0003142172614428976
1920008803	0.00809996158978421
2161443431	9.939916270148083e-05
2103902824	0.0005357116175770276
2979037799	3.2757497227971e-05
2210890350	0.00260057268311042
151257739	0.0001199815100711943
2660696726	4.3073620793712144e-05
2148893339	2.6606204366089134e-05
2200502946	0.000309265333772388
2713289384	8.497181824625338e-06
2658796208	5.05589900812033e-07
2307621552	8.355243486080011e-05
2759656120	0.001632877546853277
2680324798	0.00011794384837513659
2128315080	0.0004896488272709664
2103149261	0.005178975534783199
2261877457	0.010614409736502961
1978860252	3.9268175936754095e-05
2945712862	0.0020732865339081357
2171110116	2.161156985900555e-06
2195653352	0.0029813849713559246
2170618609	0.00012321082962992399
80478970	0.00041203974626181374
2164491012	0.0022865148268334775
2224030469	0.06000655848045262
2582020879	3.279672441181329e-05
328532754	0.0024222864271925063
2952266515	0.0009495186036553464
242385703	0.00019054683107775085
2000552746	0.0002574901811002469
2974057268	4.416723804513596e-05
2077131583	0.01833168379039757
2113635140	7.119810422413242e-05
2123596622	0.0003273302827389911
2531427152	0.0006811152429806726
2130969438	4.4822744431055406e-05
2307851116	0.006825694988147959
2761130863	0.008396335167007109
2953085822	0.0004233779779922182
1170375562	0.0015187520501531826
2952135564	0.0015417771103290784
2101216164	0.0011874068420290697
2164032428	8.220713089409762e-05
2744320943	6.0850219884652805e-05
2954855345	0.0005396940746465199
2306835384	0.00025147847487291217
1253901257	2.107670870185343e-05
2225963988	0.0003303547669369962
2264204246	2.2485105179997964e-05
2082178009	0.0023680026298801807
2111636446	0.0007479161475879669
2578318310	5.2917624664711635e-05
2167342058	0.00014958234937764188
2824405999	0.00029885001270313425
2279539718	7.915100138074226e-06
2553512968	3.38205420139018e-05
1989182473	3.880528674464134e-05
2110718987	1.2084740766634697e-05
2966750228	5.562013957782818e-05
2113143839	0.00012928003645394325
2494956587	0.0005292207326093646
2129691706	0.0002123368337042862
2093253698	0.00024272046200721266
2125104194	0.00037245379903469824
2168849478	9.698617696302777e-06
1252131916	0.06653184928585336
2139030624	0.0012242406803211353
2677343334	2.354241070845313e-05
2808775791	4.1128061856393824e-05
1637647484	0.00022191141667981414
231801982	0.006551193081683139
2091091074	0.0001478739264870231
1247052936	1.09564390775333e-05
2148074633	1.7664996321320153e-05
2244576395	0.00023798088454886953
279282832	2.6429271952139014e-05
2952463506	9.525907863435295e-05
2280522899	6.347818162679244e-07
2136999060	3.303453717543111e-05
2106819741	0.001413841715245617
2475820207	7.829084023920284e-05
2072380591	5.265377278394245e-05
2164491459	0.00028590663095355687
2952660167	0.00013040395245647664
2022442184	0.0005633457980526685
2399274183	3.6680790849767734e-05
308905183	0.00014886613407810614
2722890981	6.82201811724524e-05
2538669286	0.00011926529135131339
2710668526	1.6792303685634075e-05
2277278962	0.0007784511017563128
2777220343	4.7203592899686915e-05
2138965241	0.00013191841909419955
2099676419	8.608731675532849e-05
2111997207	0.00525930422746963
2344617256	0.0004803115224366777
2963637552	0.00011755079904805331
2232911153	0.0018625883715094414
2155775282	0.00034339156967859707
2968749372	0.00011209700593155036
1999537476	3.598394274056442e-05
2128381254	0.0020324411209829436
1948288327	0.0002763549454071315
2142274900	0.0011290964402539882
2703623524	0.003542883733193693
2501543272	0.001025296165533464
2142668140	0.00017407358515763335
