2666660718	1	49
136708976	6	205
2660500339	1	8
1698300791	17	1163
2432435066	4	38
2482242430	2	53
220988288	1	0
308937602	17	299
2197816194	4	48
3000107911	1	0
1217266570	8	136
2952135564	24	772
2329936780	9	59
2160591759	2	16
2120483732	2	3
2468610965	28	883
2072118165	44	9082
802816920	2	12
2147484569	5	17
2664694685	1	136
2796684190	1	3
2631795618	1	1
2101216164	56	2586
2073035685	92	1706
2208170918	2	5
2973893544	3	13
115082159	1	44
2498757552	4	16
2222719923	1	15
89785269	70	2451
2121925561	5	62
3009020859	1	0
2233861053	5	11
2225734590	1	3
2334131134	3	16
2135163839	17	247
2121008064	5	36
2343961539	5	26
2099905477	3	1
2093089751	4	11
2125202392	11	140
2158363607	5	165
2002519006	4	89
2974548961	1	0
2784232417	1	0
20186083	5	102
2227045348	1	1
183763941	18	66
2578318310	2	579
1436156900	4	23
2312766440	2	2
2683044838	1	1
2594440170	1	2
2098201579	2	88
2631664619	1	0
2047738859	3	5
2938635246	3	1
2276459508	1	1
2987918325	3	13
2124547060	9	121
2646475768	3	38
2950431736	8	200
2918974462	1	0
2509898750	5	134
2530739201	1	8
73925634	8	16
2012611587	2	178
2772304900	2	0
2964063244	2	11
2433352717	3	85
2232157198	1	3
2974024721	3	34
2583299091	1	0
2173043732	8	99
2551972885	1	1
2097546270	35	22549
2113143839	9	339
1982465056	45	777
2306868255	1	5
1821246499	6	35
2326922279	2	22
2165310503	10	64
2705196071	1	0
2431648809	1	3
2494956587	14	1528
2671641643	21	616
2974680107	3	56
2226521132	2	7
2660893742	1	98
2677277744	1	1
2098857009	25	118
2284323895	5	55
2476475454	3	0
2639791168	4	2
1885733953	11	647
2230322243	1	3
2168849478	15	554
2742682696	1	0
2398618697	3	8
1252131916	86	1001
2102133836	15	557
2787771469	10	52
2142372952	18	399
2115634265	5	79
2420900955	3	6
2116158556	6	61
2117207139	20	274
2638480483	1	179
2103706723	4	8
2401502310	1	17
2521826406	1	6
735970408	2	37
2734687334	2	2
2792883303	3	13
2238448750	1	5
2227045488	1	4
2151548016	3	7
2974811251	1	0
2809791606	1	6
2120090743	17	124
2626815095	1	1
2150892673	3	87
2913993863	1	0
2562065547	4	76
2129921164	1	14
2801403024	2	3
2488272018	5	121
2280522899	2	33
2136999060	9	195
2426012820	3	28
101319827	42	589
2303984791	13	191
2318009499	4	19
2973369502	1	4
526124192	11	56
2144470176	39	156
2885682339	3	6
2475820207	42	9408
2072380591	4	600
2603484339	8	0
2973893817	1	16
2547909817	1	16
2797601981	11	53
2312111295	4	1849
2640446656	3	7
2543715520	2	37
1976566978	33	111
2629436614	1	2
2952660167	25	147
2022442184	31	2612
2399274183	4	23
2939552967	2	0
2991064263	2	7
2044331210	1	13
2907440333	4	8
2137916624	9	23
2176845012	36	285
2125989076	8	133
2278950100	2	2
2974680278	2	24
2710701275	2	5
729154781	16	85
2225865949	5	18
2740323551	1	1
2940863710	1	2
2779776228	2	3
2722890981	1	0
2339243242	1	4
2893415659	11	38
2070152426	4	8
2662204653	1	20
2174485742	260	17315
2001208558	1	0
2947941620	1	0
2666530037	7	21
2138965241	4	111
2705589508	1	2
2130314503	2	0
2988442888	7	101
2101740810	4	11
2236613899	2	10
2174223629	1	1
2960393489	18	423
2524448021	1	5
2477262103	1	9
2325873943	2	0
2798912800	2	15
2715026722	1	27
2247492899	4	3
319423779	1	36
2219312421	1	0
2344617256	10	564
2151023917	3	19
2165835056	2	6
2275935540	2	62
2974549301	1	9
2302805302	4	15
2936669495	13	27
2676884793	8	87
2175141177	2	14
2462975290	1	7
2864842045	2	0
2037253439	2	0
2549220672	1	61
2136868164	10	54
1982727494	1	0
2152596817	4	3
2702050643	1	1
2974680404	1	0
225051990	2	3
2777679196	1	0
2345796959	16	53
2897479008	2	2
2071070049	15	363
2703623524	303	9235
2656699748	1	1
2302936422	4	23
2717255013	2	6
2152990057	11	83
2173175147	31	501
2655389041	2	22
2280654194	89	41482
2156266870	4	29
2973369720	1	13
1967129978	8	38
2662598011	1	3
2135950718	7	70
2673476993	4	14
2987132294	1	2
2104362376	4	31
2166228361	25	263
2280129935	27	545
2226783633	1	53
2706507161	1	0
2118124954	12	547
2304771485	1	185
2132936094	23	355
1498678688	3	66
2953315750	1	0
2231633320	11	145
1995965867	1	1
2124416428	29	1167
2440431022	1	0
2928281006	2	0
2655520177	1	6
1969358259	9	348
2517108153	1	0
2946106811	1	0
2762999229	4	85
2283668928	1	2
2769159617	1	0
2114454978	3	11
2897085893	2	0
2119828934	8	42
2170291655	184	3333
2786592200	1	0
2502821322	1	115
2685797835	1	0
1335231949	57	152
2670855631	1	0
2128741840	36	496
2146567637	23	444
1880753621	1	1
2132936151	1	14
2501248471	1	48
2434270680	1	30
1903560156	4	32
292554204	2	47
2303198688	21	287
2555774434	1	2
646841829	17	403
2154694118	4	63
1095894501	11	90
2644379111	2	50
2582513130	3	9
2653685226	2	40
2124023276	40	463
2123761133	5	83
2551973361	7	6
2565080561	1	3
2192311799	1	4
2637825527	2	92
2131887607	2	0
2162689530	16	266
1981023739	6	128
2575435260	1	18
2546468349	7	65
2045642238	6	108
2306344447	3	42
2141193727	10	73
2143684094	1	8
2973763074	2	47
271189508	4	72
2947810820	2	0
2276722182	23	42
2136868359	15	414
2979792391	1	0
2048787978	100	2637
2336884235	5	11
2811364877	27	1245
2211186192	7	190
2096891413	6	117
2987525653	1	9
71173655	55	1039
2686846488	1	1
2342651415	1	15
2097677849	1	11
2972845593	2	6
2146960925	23	87
2106459678	32	430
2110653982	34	453
2505967135	2	3
2250245671	12	59
2429683248	10	134
2681341489	1	3
292816434	5	31
427296312	2	67
2020345400	4	22
2917008954	42	1575
2155873854	2	25
2429814334	2	12
2138179137	1	0
2164262466	2	13
2996176452	1	0
2423129669	1	19
2441741894	32	224
2286028358	3	2
342492748	9	140
2311063117	16	191
2641888845	1	1
2599552592	1	3
2162951761	3	10
2075264594	5	55
2761033299	4	7
2464417363	1	0
2111047250	12	267
2947810898	1	0
2306344535	38	144
2002912856	31	1715
2701264468	1	0
2195981914	12	190
2648049239	2	13
2964719195	1	17
1528956512	1	1
2789607009	1	11
2158102113	6	36
2102527587	32	8485
2974287463	1	23
2509768301	4	56
2343175793	2	2
2063992446	8	939
2207778430	19	115
2974156417	1	6
2173437574	2	45
343541395	242	11272
2029389460	1	1
2716862106	1	0
1769342620	3	30
2116552348	16	422
2060060319	14	1176
2054424224	10	195
2106590888	4	24
2336097960	1	6
2004092591	15	201
2808350384	1	0
2166621873	112	2202
1972373170	24	390
2533361329	1	0
2307786419	8	89
2168587952	1	0
323487414	3	24
2668496571	1	7
2501117630	2	4
2973238975	3	1
356910785	3	81
2324432579	2	16
2068448963	2	0
1415055047	3	27
2693138121	4	89
2229143248	2	0
2311587542	50	548
2916222685	2	0
2480539359	1	1
2229405407	1	4
2785937123	3	1
2296776422	1	0
2121664242	2	32
2224031479	1	5
2553284344	1	0
2311194362	12	27
2618951418	1	0
2563770110	1	3
2122057474	2	14
2126382851	13	103
2013660934	3	8
2517894921	2	5
2311849738	1	44
2395866892	9	69
2682783501	5	15
2505049871	1	1
2689074960	1	1
2662205199	1	3
2339637011	1	20
2557609753	5	10
2805860125	1	0
2113931038	3	34
2151417636	9	1930
2720139056	2	0
2154432304	2	17
1967392560	3	33
2003830579	71	1339
2424440626	4	9
2119042880	29	257
46663492	3	69
2281178954	34	455
2943092554	2	11
2575173451	7	150
2988443470	2	42
2128611154	12	248
2597848921	1	19
1983121242	3	17
1271007067	50	1653
2687502173	25	439
2102265694	16	141
2143684452	1	4
2966685540	1	21
1882195814	1	11
2765227876	1	0
2130315112	5	27
2711619436	1	2
2110654316	2	1
2668889966	33	395
2311587696	2	3
2678196082	1	10
2503870322	1	27
2344093557	4	43
2103576439	9	100
2611218298	3	12
2132805499	3	15
223610748	79	5996
2974812032	1	17
2169505670	4	3
2232289159	11	40
2973501324	1	6
2207516560	23	1284
2438334353	3	50
2984249234	2	9
2988574614	10	57
76679065	1	12
2561673113	1	7
2695235482	1	4
2963146658	1	0
2778859428	1	7
2574780325	1	0
2223245222	4	28
2808350635	2	1
2693924780	1	0
2174748597	3	3
2960918454	1	1
2525235132	1	0
2946500541	2	20
2990933953	1	11
2572158916	1	98
2098333637	24	466
2718435268	4	18
2957772745	1	39
19269582	11	44
2578319315	1	3
2466514900	35	214
2669283286	2	44
2068449239	5	101
2290354143	8	59
2578581475	25	386
2088503268	17	314
234620901	2	26
2224818147	1	0
1987971043	1	3
2971928553	1	1
2011432940	39	316
2230192110	29	221
2652243952	3	12
2700609523	1	3
2113800184	11	52
2307524601	10	48
2599421945	1	1
2141456381	93	3198
16779262	3	70
2973763592	1	5
2777286665	4	198
2549483532	2	6
2000816140	12	94
2612135950	3	4
2417494031	1	0
58066960	60	317
2304116753	21	543
299632655	3	18
2149451795	66	767
2804811793	2	1
2695759893	5	49
2053113884	19	167
275777566	5	21
2554333216	4	0
2834696234	22	339
2123761707	53	165
2162034732	59	1079
2973370412	1	202
2706114602	8	203
2995128371	1	0
2762213428	3	42
2964064309	10	327
155191349	4	60
2943879223	18	374
2396391477	4	8
2098071614	2	9
2936145983	1	5
2120747072	7	84
2120353857	3	43
231606338	1	0
2398357566	1	40
2145912904	3	14
2112489547	15	195
2660108364	1	2
2122582096	1	29
2437548113	3	1
2085619796	12	422
2973763679	1	3
2962753637	1	48
2261518438	1	3
2618427495	2	44
2723809386	1	2
2778335342	24	451
2171340918	19	2174
2226915452	1	0
2478311549	4	145
2973370495	1	3
2468481153	1	2
2061371524	3	34
2224818312	1	3
2163607690	27	284
2154170508	7	33
2127169682	101	4007
2798913682	2	8
2910193811	1	0
2535721109	1	1
2168457365	4	38
2222590104	1	5
2700085400	1	8
2110916765	8	85
2573994145	2	0
2187200673	1	8
2083129507	1	2
249563300	5	111
2154956965	24	224
2687502500	11	58
2113144999	2	0
2018642088	19	733
2511603881	3	2
1977092268	4	49
2128742573	1	0
2677278900	2	3
2096761015	3	16
2207516855	2	13
2900101305	38	888
2482112698	217	2922
2438990012	3	11
1218447549	37	335
2165049533	3	9
2690386109	2	0
2966161598	1	0
2565998788	2	12
2096761029	12	26
2561673414	1	0
2301757640	69	843
2974812361	1	0
2010646730	6	57
2155088079	222	4475
2237139152	10	124
2117994703	10	30
2778335440	6	41
2284718293	2	1
1636960471	5	19
869664984	2	11
2130708702	4	31
2140670174	4	21
2102135011	84	3995
2161510628	2	2
2282883301	2	1
2111572205	131	3225
2589591796	1	3
2806384886	1	33
2562328822	1	15
2345142520	8	170
1983908091	19	646
2559183103	11	41
2424703231	9	58
2153908481	16	681
2951612672	1	0
2798389508	1	0
1218054405	53	1990
2634025222	3	2
2692090119	3	87
2559445259	1	82
2105411853	4	10
2282359054	1	4
2532313360	50	1401
2137786640	30	470
2609907990	2	23
1972504856	46	775
2522351896	13	1443
2639137050	1	9
2487355676	1	5
2049968418	84	1503
2226522404	8	158
2140539176	463	59101
309463339	9	1079
2127825199	3	12
2395343152	5	573
1855588658	6	76
2303068467	13	220
2031749427	11	340
2111703348	3	3
2646477108	1	0
2893285690	1	2
2745436475	1	10
2231896383	12	481
2811365696	1	0
1742342465	14	455
2581072195	9	531
2808351049	1	0
2338851147	2	38
2643200334	1	8
2526808399	1	4
2974026064	1	3
2672298321	1	16
2346584402	4	72
1986136403	26	1719
2427455828	14	273
2675050837	1	36
2716338510	1	1
2338064727	5	16
2765228375	3	2
65538393	427	26811
2640972113	1	1
2942175580	2	11
2163345757	3	2
2599815518	1	8
2659846496	3	23
2633369957	1	0
1995442534	3	5
343804264	20	97
2118125930	2	27
2693663083	1	5
2986871148	1	5
2106722673	93	11805
2117077361	1	0
2708998522	2	32
2151418236	11	65
2908752253	1	0
2340948351	2	27
2073954696	7	175
2172782990	1	0
2673084815	1	9
1980500371	2	15
2555251096	1	3
224790940	13	76
1941703068	12	1073
2225473949	1	1
2314996125	1	3
2125466016	19	324
2711095713	2	4
2095843749	18	71
2227440038	1	24
2421950894	32	1964
2192181679	19	436
2120616367	1	25
2509244851	1	3
2974550453	1	20
2055735733	2	1
2303592890	5	21
2248935867	16	478
2395867581	1	17
2122320320	47	975
2698643904	1	9
2066483649	3	22
2168850881	1	1
2974419396	3	61
2012350917	5	239
2973370822	1	25
2974026184	1	19
2144733644	4	3
2152335820	11	98
2987264466	1	0
2515405269	1	0
2222590422	35	524
253626839	16	268
2973895129	1	2
1999899098	10	144
2118781401	2	46
2239629789	1	4
647236062	1	31
2163476961	2	3
2117863914	2	22
2560100842	1	2
2584349162	2	42
2280131050	1	1
2168326640	2	3
2091649521	8	164
2255751666	37	869
42076659	3	107
60426740	2	277
2973895163	3	0
104335868	28	584
2274494974	2	25
2166491647	2	85
1969097216	8	20
2306738688	11	19
2112621058	3	30
2748844547	1	16
2089290244	165	9008
2647788036	1	5
2467039749	1	0
2223114759	13	264
2005797384	9	328
2229799431	1	2
2950695437	5	136
2222066190	1	13
2648574480	1	10
2985036307	6	15
2147486235	58	1294
2107378209	2	6
216271399	4	468
2421426728	4	27
2762607145	1	1
2222983722	1	1
2776631851	1	0
1560545838	5	154
2743994926	8	8
2432698934	3	175
2331249207	1	5
2608990779	1	3
2028079677	7	170
2648312383	1	30
2227178048	2	18
288098881	83	394
2169637448	11	291
1243220554	4	40
2676755018	3	11
2936801870	1	2
2919238223	11	890
2038172241	1	35
1825049171	33	182
2097547860	2	10
228985429	12	92
2304510549	5	7
2227046998	3	16
2494958168	1	2
2108295774	18	157
2639268449	3	53
2097678952	21	227
103549550	1	9
2578188921	1	26
2726693499	3	15
2127694462	7	478
2401897089	1	0
2804812418	4	1
2179992196	12	371
2162035339	14	267
2973502092	1	2
326371981	9	90
2720926347	2	9
2989361804	1	3
1967131284	2	134
2008025750	38	2875
2679114393	3	24
2464156314	46	702
2798783131	18	121
2291141281	2	27
2912291489	3	3
2738490020	1	3
2704542375	1	19
1379273383	8	497
2135689897	15	424
2665220778	1	17
2508589735	1	28
2641103532	1	17
248646318	181	2080
2121796275	1	4
1973947060	1	1
2974419637	1	3
2913471158	1	0
2615413435	7	173
2113931963	1	0
2305690301	1	6
2161511105	5	66
2224032451	1	2
2216168136	31	392
2945321676	5	3
2891713232	2	1
2305034962	1	0
2034895574	19	60
2061372119	34	578
2170686166	16	156
2397702873	22	101
2081688284	41	552
2107247324	40	355
2553416417	1	8
2922121957	1	0
2292452072	1	19
2491550441	3	32
2151025386	14	106
2288913131	12	764
2217872105	3	7
2159545072	1	36
2916354803	4	83
2602568439	12	353
2121272056	70	2152
2309229305	111	7602
2425752314	2	8
2703493887	15	96
2506754816	50	54
2226785028	2	0
2909670151	2	1
2158103305	1	10
2800093967	1	3
2691959573	1	0
2163084058	6	150
2309229340	60	755
2224556829	1	717
2153646876	5	0
1205078816	13	59
2573994785	1	221
2277509921	2	21
2507672355	1	5
2679376677	1	7
2225736485	4	1
2059799335	7	8
2031356717	11	38
279972653	2	202
2081295151	43	2585
2487225136	3	20
2397309743	2	329
2231896881	52	784
2480802611	1	5
2293107502	7	196
2178157365	58	2918
2226260784	1	5
2203978545	1	5
2231634739	4	44
2798390076	1	0
2087324476	10	37
2222328641	1	4
2224950082	12	207
2918845251	2	2
2899053380	1	0
2990410567	1	7
14289737	24	271
2989755209	1	0
2923301708	7	364
2974026577	3	17
2323385170	2	0
2326137683	3	80
2233862994	1	3
1581779800	2	27
2973502297	1	1
2634812251	3	3
2123369308	8	509
3007974238	1	0
2704935775	1	0
1990986594	70	2442
2706115428	8	37
2127956838	10	73
2276461419	1	2
2327448437	1	0
2116291446	2	2
2046954364	9	582
48761726	67	2128
2942962573	1	1
2031225743	2	5
2619083666	4	354
2585398165	1	4
2342521751	1	0
2231503768	8	81
2661682077	1	37
2973633441	1	26
2159283106	24	593
2614234019	1	2
2311850918	8	362
2949647275	2	82
2137000881	150	18132
2319059889	1	10
2329021366	1	0
2758151094	1	2
2987264952	1	121
2124811194	3	9
2974419898	1	1
2689600445	1	2
2569145278	15	82
2262305730	16	3066
2574388167	6	16
2918845386	2	1
2047740876	10	344
2303200207	4	114
2643069908	1	83
2883324885	1	0
309464022	8	222
2514619351	1	0
2720140248	1	25
2144340954	79	2951
2098727899	3	32
2685275101	2	0
2404781024	6	15
2661813227	1	0
2158758893	4	22
2535066606	1	9
2644511725	2	4
2778467312	45	1109
2092174322	6	8
2101087219	25	288
2167933941	1	21
2640841719	5	12
2228751358	1	1
2775845890	1	0
146017284	28	214
2132151302	2	1
2105805836	20	349
2710834197	12	1528
1979059229	1	9
2502298654	8	261
1798835232	5	77
2102266922	9	14
368708655	5	11
60951599	9	194
2110786609	2	8
2306870322	1	1
384699443	13	580
2166230068	9	144
2090863669	14	118
2549615666	1	2
2132020279	24	1247
2305821752	3	1
2848197689	1	2
2698251322	1	9
2490633272	6	20
2691959870	14	1203
2631142464	2	0
1895304258	6	53
2768768068	1	0
2715814985	1	2
2664172624	3	172
2150501456	7	256
2714635346	1	2
2712276051	1	0
2187594842	20	64
2973633628	1	60
2152074334	2	119
2098465887	1	12
2710309987	1	1
2660633704	1	3
2793016424	1	6
2900102259	3	3
2142375029	1	2
2136214650	10	5
291900542	1	54
2143685762	11	38
2232683654	1	7
333450375	27	95
2138836104	1	0
2476084359	1	6
2618821771	19	247
2184842380	1	2
2717518990	1	3
2902330511	1	1
2970619027	1	0
217320596	1	29
1945504924	27	248
2111966371	6	45
2477001892	1	12
2974813349	3	0
2941258918	2	22
2151419045	9	37
1234701477	1	4
2896825516	1	0
2034896048	1	19
2438073521	223	5351
2551975090	1	14
2030570683	15	245
2115636414	12	10
243797185	1	10
2683964612	1	19
2168589509	4	442
2972585156	1	0
2460617927	1	5
2095844556	22	259
2142506189	1	42
2019691727	15	111
2006322386	1	0
188353747	16	345
2431388883	1	1
2230586580	3	0
2694450394	1	0
2098990300	10	171
2171604195	28	84
2974289123	1	12
2102660324	52	1254
2155744483	10	34
2122321126	2	119
2159152359	24	269
2215513321	117	1212
2135297258	27	436
2918190312	1	32
2708606182	1	0
2288913639	1	8
343805161	2	51
2570325224	2	27
2559315184	3	10
2158234858	1	6
2784365805	1	0
2065304819	88	1598
2192837878	6	30
367004920	1	6
2223246591	1	14
2121665791	12	71
2230062339	14	426
2648837382	2	16
2129005831	2	6
1998195974	1	4
2970094864	1	0
2528251153	2	111
2782661908	4	13
1998589205	12	19
2795113749	2	10
327683353	4	19
2130971930	14	96
2659454237	2	2
2585791774	23	63
2135559455	60	4225
2761428261	2	2
2478837029	3	28
2616069416	1	4
2308181290	3	12
2297695531	10	415
2989100334	1	11
1985613105	7	545
2122976562	14	148
2535066933	1	1
2030570807	2	3
2003963191	11	382
2228882743	1	3
2677148991	1	5
2233077058	1	0
2948730179	1	0
2151288132	22	466
2264665413	65	1390
2705591621	5	1126
2083523910	19	96
2143554888	15	856
2111573316	37	145
2222722373	1	0
2164919627	48	1978
2280656201	1	1
2568228174	1	72
1966607695	14	57
2430078288	1	51
2642546005	2	5
1991249238	3	23
2134379863	92	8577
2775846232	7	92
2576878935	1	2
2095844698	389	12394
2106461528	1	2
1988758878	18	4048
2655784286	6	91
2096106848	2	9
2171473247	14	132
2283146595	1	1
2460355940	13	105
2309885284	30	99
2242514289	2	3
2614758770	1	4
2495352179	27	1386
2099252596	8	46
2072907127	1	5
696126840	195	3769
41946490	4	43
2015235453	40	604
2907311488	1	0
2011958661	30	978
2736393608	4	5
2308443528	5	112
2058227084	9	44
2069106062	2	15
2148011409	1	0
2953710993	11	147
2500201877	1	0
2475953560	1	26
2097679769	10	71
2883849627	5	1123
2170686878	44	1387
2172128674	18	84
2769554850	2	5
2230848934	5	35
1982074279	7	2
2171342248	2	19
2103053735	13	109
2500595115	23	2336
1933970868	6	190
2756054452	2	3
1664880056	2	25
2279345594	10	347
2256539069	7	14
328732093	1	2
2169245120	5	36
2580680134	1	0
2106330568	79	954
2148797899	7	76
2225737164	2	34
2223377868	2	19
2289569230	3	0
2229538257	3	16
23596499	23	212
133959124	2	15
2973896148	1	0
2764180950	2	2
2633502168	8	420
2973371866	1	6
2607812060	2	11
2344881634	2	9
2481982946	1	9
2305297893	6	138
2224819685	1	0
78122472	1	32
2929724905	3	1
2664041961	1	4
2441481708	1	61
2974158321	3	60
2537819637	4	70
2174750205	6	42
2140671486	4	40
1995050495	8	71
1430130186	50	2064
2898791948	1	0
2749369872	1	7
2974027281	1	1
2026901015	3	69
2111311383	1	23
2964983325	3	1
2147749408	1	6
2720271904	1	0
2230717991	2	0
2756054568	1	4
2168196649	3	15
2559184429	1	16
2648968751	4	43
1604324912	1	135
2014973489	5	29
2780171825	1	10
2157841971	29	117
2143817268	20	172
2636647989	1	1
2676100660	1	1
2104102455	87	1736
1503792698	7	649
294129211	232	11371
2106723901	1	2
2902199870	1	1
1949044288	28	903
2230193731	4	66
2686848579	1	1
2986872393	1	152
2799046217	1	1
2129268302	41	1098
2284064335	11	399
2761428561	3	15
2528120401	3	23
2108165713	7	36
2113015380	32	919
2299399764	7	33
2479492692	1	27
2609118333	1	0
2695892572	1	18
2779647582	3	94
2231635554	1	12
1825443427	1	70
429264483	1	2
1885343333	86	416
2551058020	2	10
2231635559	1	4
2055212648	6	165
2709261929	9	38
2230849125	3	18
2100170347	14	118
2504003179	1	1
2261782128	67	884
1832128115	30	1184
2494566004	1	1
2114326131	5	21
248909430	8	54
2755661433	1	12
2460880510	13	119
2154827393	6	1647
2636910210	4	45
